2026-01-31 15:49:12,033 | triagem_metricas | INFO | {"nome": "tamanho_fila", "valor": 3, "timestamp": "2026-01-31 15:49:12.033247", "categoria": "capacidade", "detalhes": {"operacao": "adicionar_paciente"}}
2026-01-31 15:49:12,033 | triagem_metricas | INFO | {"nome": "tempo_adicionar_paciente", "valor": 0.0003306865692138672, "timestamp": "2026-01-31 15:49:12.033572", "categoria": "triagem", "detalhes": {"funcao": "adicionar_paciente", "sucesso": true}}
2026-01-31 15:49:12,034 | triagem_metricas | INFO | {"nome": "tempo_ordenar_por_prioridade", "valor": 2.0742416381835938e-05, "timestamp": "2026-01-31 15:49:12.034009", "categoria": "ordenacao", "detalhes": {"funcao": "ordenar_por_prioridade", "sucesso": true}}
2026-01-31 15:49:12,034 | triagem_metricas | INFO | {"nome": "tempo_ordenacao", "valor": 0.00029850006103515625, "timestamp": "2026-01-31 15:49:12.034286", "categoria": "performance", "detalhes": {"tamanho_fila": 3}}
2026-01-31 15:49:12,034 | triagem_metricas | INFO | {"nome": "tempo_obter_fila_ordenada", "valor": 0.00045800209045410156, "timestamp": "2026-01-31 15:49:12.034443", "categoria": "triagem", "detalhes": {"funcao": "obter_fila_ordenada", "sucesso": true}}
2026-01-31 15:49:12,034 | triagem_metricas | INFO | {"nome": "tempo_ordenar_por_prioridade", "valor": 6.9141387939453125e-06, "timestamp": "2026-01-31 15:49:12.034728", "categoria": "ordenacao", "detalhes": {"funcao": "ordenar_por_prioridade", "sucesso": true}}
2026-01-31 15:49:12,035 | triagem_metricas | INFO | {"nome": "tempo_ordenacao", "valor": 0.00026726722717285156, "timestamp": "2026-01-31 15:49:12.034989", "categoria": "performance", "detalhes": {"tamanho_fila": 3}}
2026-01-31 15:49:12,035 | triagem_metricas | INFO | {"nome": "tempo_obter_fila_ordenada", "valor": 0.00043582916259765625, "timestamp": "2026-01-31 15:49:12.035154", "categoria": "triagem", "detalhes": {"funcao": "obter_fila_ordenada", "sucesso": true}}
2026-01-31 15:49:12,035 | triagem_metricas | INFO | {"nome": "tempo_espera", "valor": 0.304127, "timestamp": "2026-01-31 15:49:12.035434", "categoria": "atendimento", "detalhes": {"paciente": "Jo\u00e3o Santos", "urgencia": 5}}
2026-01-31 15:49:12,035 | triagem_metricas | INFO | {"nome": "tempo_atender_proximo", "valor": 0.0009601116180419922, "timestamp": "2026-01-31 15:49:12.035676", "categoria": "triagem", "detalhes": {"funcao": "atender_proximo", "sucesso": true}}
2026-01-31 15:49:12,036 | triagem_metricas | INFO | {"nome": "tempo_ordenar_por_prioridade", "valor": 6.198883056640625e-06, "timestamp": "2026-01-31 15:49:12.035931", "categoria": "ordenacao", "detalhes": {"funcao": "ordenar_por_prioridade", "sucesso": true}}
2026-01-31 15:49:12,036 | triagem_metricas | INFO | {"nome": "tempo_ordenacao", "valor": 0.000286102294921875, "timestamp": "2026-01-31 15:49:12.036212", "categoria": "performance", "detalhes": {"tamanho_fila": 2}}
2026-01-31 15:49:12,036 | triagem_metricas | INFO | {"nome": "tempo_obter_fila_ordenada", "valor": 0.0004961490631103516, "timestamp": "2026-01-31 15:49:12.036420", "categoria": "triagem", "detalhes": {"funcao": "obter_fila_ordenada", "sucesso": true}}
2026-01-31 15:50:26,449 | triagem_metricas | INFO | {"nome": "tamanho_fila", "valor": 1, "timestamp": "2026-01-31 15:50:26.449477", "categoria": "capacidade", "detalhes": {"operacao": "adicionar_paciente"}}
2026-01-31 15:50:26,449 | triagem_metricas | INFO | {"nome": "tempo_adicionar_paciente", "valor": 9.34600830078125e-05, "timestamp": "2026-01-31 15:50:26.449568", "categoria": "triagem", "detalhes": {"funcao": "adicionar_paciente", "sucesso": true}}
2026-01-31 15:50:26,549 | triagem_metricas | INFO | {"nome": "tamanho_fila", "valor": 2, "timestamp": "2026-01-31 15:50:26.549830", "categoria": "capacidade", "detalhes": {"operacao": "adicionar_paciente"}}
2026-01-31 15:50:26,550 | triagem_metricas | INFO | {"nome": "tempo_adicionar_paciente", "valor": 0.00042057037353515625, "timestamp": "2026-01-31 15:50:26.550237", "categoria": "triagem", "detalhes": {"funcao": "adicionar_paciente", "sucesso": true}}
2026-01-31 15:50:26,751 | triagem_metricas | INFO | {"nome": "tamanho_fila", "valor": 3, "timestamp": "2026-01-31 15:50:26.751112", "categoria": "capacidade", "detalhes": {"operacao": "adicionar_paciente"}}
2026-01-31 15:50:26,751 | triagem_metricas | INFO | {"nome": "tempo_adicionar_paciente", "valor": 0.0003387928009033203, "timestamp": "2026-01-31 15:50:26.751442", "categoria": "triagem", "detalhes": {"funcao": "adicionar_paciente", "sucesso": true}}
